TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.798752	6175.859133	60.000000	0.000000	60.000000	60.000000	0.000000	0.413276	1.000000	0.843906	0.843906	0.052828	42472.799818
CCGT	15568.257720	394.293416	25.000000	4.000000	18.848682	Infinity	0.000000	0.010836	1.000000	0.070434	0.955769	0.070952	3464.199339
CCGT_AMMONIA	0.002895	0.000073	25.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.002631	0.590000	0.070952	0.000644
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999983	2927.868071	25.000000	0.000000	210.000000	210.000000	0.000000	0.253092	1.000000	0.147661	1.000000	0.070952	267749.999780
WIND_ONSHORE	85646.999496	996.141170	30.000000	0.000000	75.000000	75.000000	0.000000	0.159010	1.000000	0.259758	1.000000	0.065051	46713.749725
WIND_OFFSHORE	106191.461586	738.826497	30.000000	0.000000	19.821825	60.000000	0.000000	0.080314	1.000000	0.496422	1.000000	0.065051	12346.023528
HYDRO_RIVER	110988.231547	1109.785476	80.000000	0.000000	21.999998	22.000000	0.000000	0.083473	1.000000	0.464866	1.000000	0.051030	27782.037884
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.005423	0.000349	25.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.009837	0.844900	0.070952	0.003635
IND_COGEN_WOOD	0.002867	0.000105	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.005621	0.844900	0.070952	0.000404
IND_COGEN_WASTE	0.003900	0.000144	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.004895	0.844900	0.070952	0.000794
IND_BOILER_GAS	196.585515	3.938561	17.000000	0.000000	2.781739	Infinity	0.000000	0.029294	1.000000	0.168588	0.944300	0.088699	34.271028
IND_BOILER_WOOD	0.002315	0.000046	17.000000	0.000000	0.000017	Infinity	0.000000	0.000000	1.000000	0.018316	0.894600	0.088699	0.000483
IND_BOILER_OIL	0.002095	0.000045	17.000000	0.000000	0.000032	Infinity	0.000000	0.000000	1.000000	0.004444	0.944300	0.088699	0.000392
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	1829.637041	36.591467	17.000000	0.000000	13.237137	Infinity	0.000000	0.492316	1.000000	0.595418	0.894600	0.088699	382.156138
IND_DIRECT_ELEC	6211.005436	28.175692	15.000000	0.000000	16.018893	Infinity	0.000000	0.478391	1.000000	0.478105	0.944300	0.096342	23.547773
DHN_HP_ELEC	7571.603458	256.743438	25.000000	0.000000	19.133256	Infinity	0.000000	0.995375	1.000000	0.709946	0.944300	0.070952	3344.301843
DHN_COGEN_GAS	0.005425	0.000159	25.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.005879	0.844900	0.070952	0.001956
DHN_COGEN_WOOD	0.002269	0.000083	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.002825	0.844900	0.070952	0.000320
DHN_COGEN_WASTE	0.003179	0.000117	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002736	0.844900	0.070952	0.000647
DHN_COGEN_WET_BIOMASS	154.771103	12.595986	25.000000	0.000000	0.103759	Infinity	0.000000	0.004624	1.000000	0.608185	0.745500	0.070952	106.249235
DHN_COGEN_BIO_HYDROLYSIS	0.008229	0.000402	15.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.012820	0.844900	0.096342	0.001083
DHN_BOILER_GAS	0.000467	0.000009	17.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.004873	0.944300	0.088699	0.000081
DHN_BOILER_WOOD	0.000721	0.000014	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.004374	0.894600	0.088699	0.000151
DHN_BOILER_OIL	0.000420	0.000009	17.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.002551	0.944300	0.088699	0.000079
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.003449	0.000004	30.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.010690	1.000000	0.065051	0.002001
DEC_HP_ELEC	92066.041125	3838.643708	18.000000	0.000000	163.012219	Infinity	0.000000	1.000000	1.000000	0.338577	1.000000	0.085546	26879.084814
DEC_THHP_GAS	0.007079	0.000207	20.000000	0.000000	0.000020	Infinity	0.000000	0.000000	1.000000	0.047640	1.000000	0.080243	0.007462
DEC_COGEN_GAS	0.004920	0.000316	20.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.006163	1.000000	0.080243	0.003298
DEC_COGEN_OIL	0.003586	0.000220	20.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.001608	1.000000	0.080243	0.002593
DEC_ADVCOGEN_GAS	0.007065	0.000132	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001592	1.000000	0.080243	0.001687
DEC_ADVCOGEN_H2	0.006384	0.000119	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001174	1.000000	0.080243	0.001525
DEC_BOILER_GAS	0.004066	0.000122	17.000000	0.000000	0.000021	Infinity	0.000000	0.000000	1.000000	0.007859	1.000000	0.088699	0.000451
